health_region.x	province	YES	HR_UID	health_region.y
Island	BC	1	4710	Prairie North Regional Health Authority
Island	BC	1	4711	Mamawetan Churchill River Regional Health Authority
Island	BC	1	4712	Keewatin Yatth� Regional Health Authority
Island	BC	1	4713	Athabasca Health Authority
Island	BC	1	4831	South Zone
Island	BC	1	4832	Calgary Zone
Island	BC	1	4833	Central Zone
Island	BC	1	4834	Edmonton Zone
Island	BC	1	4835	North Zone
Island	BC	1	5911	East Kootenay Health Service Delivery Area
Island	BC	1	5912	Kootenay-Boundary Health Service Delivery Area
Island	BC	1	5913	Okanagan Health Service Delivery Area
Island	BC	1	5914	Thompson/Cariboo Health Service Delivery Area
Island	BC	1	5921	Fraser East Health Service Delivery Area
Island	BC	1	5922	Fraser North Health Service Delivery Area
Island	BC	1	5923	Fraser South Health Service Delivery Area
Island	BC	1	5931	Richmond Health Service Delivery Area
Island	BC	1	5932	Vancouver Health Service Delivery Area
Island	BC	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Island	BC	1	5941	South Vancouver Island Health Service Delivery Area
Island	BC	1	5942	Central Vancouver Island Health Service Delivery Area
Island	BC	1	5943	North Vancouver Island Health Service Delivery Area
Island	BC	1	5951	Northwest Health Service Delivery Area
Island	BC	1	5952	Northern Interior Health Service Delivery Area
Island	BC	1	5953	Northeast Health Service Delivery Area
Island	BC	1	6001	Yukon
Island	BC	1	6101	Northwest Territories
Island	BC	1	6201	Nunavut
Hamilton	Ontario	1	1011	Eastern Regional Integrated Health Authority
Hamilton	Ontario	1	1012	Central Regional Integrated Health Authority
Hamilton	Ontario	1	1013	Western Regional Integrated Health Authority
Hamilton	Ontario	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Hamilton	Ontario	1	1100	Prince Edward Island
Hamilton	Ontario	1	1211	South Shore District Health Authority
Hamilton	Ontario	1	1212	South West Nova District Health Authority
Hamilton	Ontario	1	1223	Annapolis Valley District Health Authority
Hamilton	Ontario	1	1234	Colchester East Hants Health Authority
Hamilton	Ontario	1	1235	Cumberland Health Authority
Hamilton	Ontario	1	1246	Pictou County Health Authority
Hamilton	Ontario	1	1247	Guysborough Antigonish Strait Health Authority
Hamilton	Ontario	1	1258	Cape Breton District Health Authority
Hamilton	Ontario	1	1269	Capital District Health Authority
Hamilton	Ontario	1	1301	Zone 1
Hamilton	Ontario	1	1302	Zone 2
Hamilton	Ontario	1	1303	Zone 3
Hamilton	Ontario	1	1304	Zone 4
Hamilton	Ontario	1	1305	Zone 5
Hamilton	Ontario	1	1306	Zone 6
Hamilton	Ontario	1	1307	Zone 7
Hamilton	Ontario	1	2401	R�gion du Bas-Saint-Laurent
Hamilton	Ontario	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Hamilton	Ontario	1	2403	R�gion de la Capitale-Nationale
Hamilton	Ontario	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Hamilton	Ontario	1	2405	R�gion de l'Estrie
Hamilton	Ontario	1	2406	R�gion de Montr�al
Hamilton	Ontario	1	2407	R�gion de l'Outaouais
Hamilton	Ontario	1	2408	R�gion de l'Abitibi-T�miscamingue
Hamilton	Ontario	1	2409	R�gion de la C�te-Nord
Hamilton	Ontario	1	2410	R�gion du Nord-du-Qu�bec
Hamilton	Ontario	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Hamilton	Ontario	1	2412	R�gion de la Chaudi�re-Appalaches
Hamilton	Ontario	1	2413	R�gion de Laval
Hamilton	Ontario	1	2414	R�gion de Lanaudi�re
Hamilton	Ontario	1	2415	R�gion des Laurentides
Hamilton	Ontario	1	2416	R�gion de la Mont�r�gie
Hamilton	Ontario	1	2417	R�gion du Nunavik
Hamilton	Ontario	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Hamilton	Ontario	1	3526	The District of Algoma Health Unit
Hamilton	Ontario	1	3527	Brant County Health Unit
Hamilton	Ontario	1	3530	Durham Regional Health Unit
Hamilton	Ontario	1	3531	Elgin-St. Thomas Health Unit
Hamilton	Ontario	1	3533	Grey Bruce Health Unit
Hamilton	Ontario	1	3534	Haldimand-Norfolk Health Unit
Hamilton	Ontario	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Hamilton	Ontario	1	3536	Halton Regional Health Unit
Hamilton	Ontario	1	3537	City of Hamilton Health Unit
Hamilton	Ontario	1	3538	Hastings and Prince Edward Counties Health Unit
Hamilton	Ontario	1	3539	Huron County Health Unit
Hamilton	Ontario	1	3540	Chatham-Kent Health Unit
Hamilton	Ontario	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Hamilton	Ontario	1	3542	Lambton Health Unit
Hamilton	Ontario	1	3543	Leeds, Grenville and Lanark District Health Unit
Hamilton	Ontario	1	3544	Middlesex-London Health Unit
Hamilton	Ontario	1	3546	Niagara Regional Area Health Unit
Hamilton	Ontario	1	3547	North Bay Parry Sound District Health Unit
Hamilton	Ontario	1	3549	Northwestern Health Unit
Hamilton	Ontario	1	3551	City of Ottawa Health Unit
Hamilton	Ontario	1	3552	Oxford County Health Unit
Hamilton	Ontario	1	3553	Peel Regional Health Unit
Hamilton	Ontario	1	3554	Perth District Health Unit
Hamilton	Ontario	1	3555	Peterborough County - City Health Unit
Hamilton	Ontario	1	3556	Porcupine Health Unit
Hamilton	Ontario	1	3557	Renfrew County and District Health Unit
Hamilton	Ontario	1	3558	The Eastern Ontario Health Unit
Hamilton	Ontario	1	3560	Simcoe Muskoka District Health Unit
Hamilton	Ontario	1	3561	Sudbury and District Health Unit
Hamilton	Ontario	1	3562	Thunder Bay District Health Unit
Hamilton	Ontario	1	3563	Timiskaming Health Unit
Hamilton	Ontario	1	3565	Waterloo Health Unit
Hamilton	Ontario	1	3566	Wellington-Dufferin-Guelph Health Unit
Hamilton	Ontario	1	3568	Windsor-Essex County Health Unit
Hamilton	Ontario	1	3570	York Regional Health Unit
Hamilton	Ontario	1	3595	City of Toronto Health Unit
Hamilton	Ontario	1	4601	Winnipeg Regional Health Authority
Hamilton	Ontario	1	4602	Prairie Mountain Health
Hamilton	Ontario	1	4603	Interlake-Eastern Regional Health Authority
Hamilton	Ontario	1	4604	Northern Regional Health Authority
Hamilton	Ontario	1	4605	Southern Health
Hamilton	Ontario	1	4701	Sun Country Regional Health Authority
Hamilton	Ontario	1	4702	Five Hills Regional Health Authority
Hamilton	Ontario	1	4703	Cypress Regional Health Authority
Hamilton	Ontario	1	4704	Regina Qu'Appelle Regional Health Authority
Hamilton	Ontario	1	4705	Sunrise Regional Health Authority
Hamilton	Ontario	1	4706	Saskatoon Regional Health Authority
Hamilton	Ontario	1	4707	Heartland Regional Health Authority
Hamilton	Ontario	1	4708	Kelsey Trail Regional Health Authority
Hamilton	Ontario	1	4709	Prince Albert Parkland Regional Health Authority
Hamilton	Ontario	1	4710	Prairie North Regional Health Authority
Hamilton	Ontario	1	4711	Mamawetan Churchill River Regional Health Authority
Hamilton	Ontario	1	4712	Keewatin Yatth� Regional Health Authority
Hamilton	Ontario	1	4713	Athabasca Health Authority
Hamilton	Ontario	1	4831	South Zone
Hamilton	Ontario	1	4832	Calgary Zone
Hamilton	Ontario	1	4833	Central Zone
Hamilton	Ontario	1	4834	Edmonton Zone
Hamilton	Ontario	1	4835	North Zone
Hamilton	Ontario	1	5911	East Kootenay Health Service Delivery Area
Hamilton	Ontario	1	5912	Kootenay-Boundary Health Service Delivery Area
Hamilton	Ontario	1	5913	Okanagan Health Service Delivery Area
Hamilton	Ontario	1	5914	Thompson/Cariboo Health Service Delivery Area
Hamilton	Ontario	1	5921	Fraser East Health Service Delivery Area
Hamilton	Ontario	1	5922	Fraser North Health Service Delivery Area
Hamilton	Ontario	1	5923	Fraser South Health Service Delivery Area
Hamilton	Ontario	1	5931	Richmond Health Service Delivery Area
Hamilton	Ontario	1	5932	Vancouver Health Service Delivery Area
Hamilton	Ontario	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Hamilton	Ontario	1	5941	South Vancouver Island Health Service Delivery Area
Hamilton	Ontario	1	5942	Central Vancouver Island Health Service Delivery Area
Hamilton	Ontario	1	5943	North Vancouver Island Health Service Delivery Area
Hamilton	Ontario	1	5951	Northwest Health Service Delivery Area
Hamilton	Ontario	1	5952	Northern Interior Health Service Delivery Area
Hamilton	Ontario	1	5953	Northeast Health Service Delivery Area
Hamilton	Ontario	1	6001	Yukon
Hamilton	Ontario	1	6101	Northwest Territories
Hamilton	Ontario	1	6201	Nunavut
Simcoe Muskoka	Ontario	1	1011	Eastern Regional Integrated Health Authority
Simcoe Muskoka	Ontario	1	1012	Central Regional Integrated Health Authority
Simcoe Muskoka	Ontario	1	1013	Western Regional Integrated Health Authority
Simcoe Muskoka	Ontario	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Simcoe Muskoka	Ontario	1	1100	Prince Edward Island
Simcoe Muskoka	Ontario	1	1211	South Shore District Health Authority
Simcoe Muskoka	Ontario	1	1212	South West Nova District Health Authority
Simcoe Muskoka	Ontario	1	1223	Annapolis Valley District Health Authority
Simcoe Muskoka	Ontario	1	1234	Colchester East Hants Health Authority
Simcoe Muskoka	Ontario	1	1235	Cumberland Health Authority
Simcoe Muskoka	Ontario	1	1246	Pictou County Health Authority
Simcoe Muskoka	Ontario	1	1247	Guysborough Antigonish Strait Health Authority
Simcoe Muskoka	Ontario	1	1258	Cape Breton District Health Authority
Simcoe Muskoka	Ontario	1	1269	Capital District Health Authority
Simcoe Muskoka	Ontario	1	1301	Zone 1
Simcoe Muskoka	Ontario	1	1302	Zone 2
Simcoe Muskoka	Ontario	1	1303	Zone 3
Simcoe Muskoka	Ontario	1	1304	Zone 4
Simcoe Muskoka	Ontario	1	1305	Zone 5
Simcoe Muskoka	Ontario	1	1306	Zone 6
Simcoe Muskoka	Ontario	1	1307	Zone 7
Simcoe Muskoka	Ontario	1	2401	R�gion du Bas-Saint-Laurent
Simcoe Muskoka	Ontario	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Simcoe Muskoka	Ontario	1	2403	R�gion de la Capitale-Nationale
Simcoe Muskoka	Ontario	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Simcoe Muskoka	Ontario	1	2405	R�gion de l'Estrie
Simcoe Muskoka	Ontario	1	2406	R�gion de Montr�al
Simcoe Muskoka	Ontario	1	2407	R�gion de l'Outaouais
Simcoe Muskoka	Ontario	1	2408	R�gion de l'Abitibi-T�miscamingue
Simcoe Muskoka	Ontario	1	2409	R�gion de la C�te-Nord
Simcoe Muskoka	Ontario	1	2410	R�gion du Nord-du-Qu�bec
Simcoe Muskoka	Ontario	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Simcoe Muskoka	Ontario	1	2412	R�gion de la Chaudi�re-Appalaches
Simcoe Muskoka	Ontario	1	2413	R�gion de Laval
Simcoe Muskoka	Ontario	1	2414	R�gion de Lanaudi�re
Simcoe Muskoka	Ontario	1	2415	R�gion des Laurentides
Simcoe Muskoka	Ontario	1	2416	R�gion de la Mont�r�gie
Simcoe Muskoka	Ontario	1	2417	R�gion du Nunavik
Simcoe Muskoka	Ontario	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Simcoe Muskoka	Ontario	1	3526	The District of Algoma Health Unit
Simcoe Muskoka	Ontario	1	3527	Brant County Health Unit
Simcoe Muskoka	Ontario	1	3530	Durham Regional Health Unit
Simcoe Muskoka	Ontario	1	3531	Elgin-St. Thomas Health Unit
Simcoe Muskoka	Ontario	1	3533	Grey Bruce Health Unit
Simcoe Muskoka	Ontario	1	3534	Haldimand-Norfolk Health Unit
Simcoe Muskoka	Ontario	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Simcoe Muskoka	Ontario	1	3536	Halton Regional Health Unit
Simcoe Muskoka	Ontario	1	3537	City of Hamilton Health Unit
Simcoe Muskoka	Ontario	1	3538	Hastings and Prince Edward Counties Health Unit
Simcoe Muskoka	Ontario	1	3539	Huron County Health Unit
Simcoe Muskoka	Ontario	1	3540	Chatham-Kent Health Unit
Simcoe Muskoka	Ontario	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Simcoe Muskoka	Ontario	1	3542	Lambton Health Unit
Simcoe Muskoka	Ontario	1	3543	Leeds, Grenville and Lanark District Health Unit
Simcoe Muskoka	Ontario	1	3544	Middlesex-London Health Unit
Simcoe Muskoka	Ontario	1	3546	Niagara Regional Area Health Unit
Simcoe Muskoka	Ontario	1	3547	North Bay Parry Sound District Health Unit
Simcoe Muskoka	Ontario	1	3549	Northwestern Health Unit
Simcoe Muskoka	Ontario	1	3551	City of Ottawa Health Unit
Simcoe Muskoka	Ontario	1	3552	Oxford County Health Unit
Simcoe Muskoka	Ontario	1	3553	Peel Regional Health Unit
Simcoe Muskoka	Ontario	1	3554	Perth District Health Unit
Simcoe Muskoka	Ontario	1	3555	Peterborough County - City Health Unit
Simcoe Muskoka	Ontario	1	3556	Porcupine Health Unit
Simcoe Muskoka	Ontario	1	3557	Renfrew County and District Health Unit
Simcoe Muskoka	Ontario	1	3558	The Eastern Ontario Health Unit
Simcoe Muskoka	Ontario	1	3560	Simcoe Muskoka District Health Unit
Simcoe Muskoka	Ontario	1	3561	Sudbury and District Health Unit
Simcoe Muskoka	Ontario	1	3562	Thunder Bay District Health Unit
Simcoe Muskoka	Ontario	1	3563	Timiskaming Health Unit
Simcoe Muskoka	Ontario	1	3565	Waterloo Health Unit
Simcoe Muskoka	Ontario	1	3566	Wellington-Dufferin-Guelph Health Unit
Simcoe Muskoka	Ontario	1	3568	Windsor-Essex County Health Unit
Simcoe Muskoka	Ontario	1	3570	York Regional Health Unit
Simcoe Muskoka	Ontario	1	3595	City of Toronto Health Unit
Simcoe Muskoka	Ontario	1	4601	Winnipeg Regional Health Authority
Simcoe Muskoka	Ontario	1	4602	Prairie Mountain Health
Simcoe Muskoka	Ontario	1	4603	Interlake-Eastern Regional Health Authority
Simcoe Muskoka	Ontario	1	4604	Northern Regional Health Authority
Simcoe Muskoka	Ontario	1	4605	Southern Health
Simcoe Muskoka	Ontario	1	4701	Sun Country Regional Health Authority
Simcoe Muskoka	Ontario	1	4702	Five Hills Regional Health Authority
Simcoe Muskoka	Ontario	1	4703	Cypress Regional Health Authority
Simcoe Muskoka	Ontario	1	4704	Regina Qu'Appelle Regional Health Authority
Simcoe Muskoka	Ontario	1	4705	Sunrise Regional Health Authority
Simcoe Muskoka	Ontario	1	4706	Saskatoon Regional Health Authority
Simcoe Muskoka	Ontario	1	4707	Heartland Regional Health Authority
Simcoe Muskoka	Ontario	1	4708	Kelsey Trail Regional Health Authority
Simcoe Muskoka	Ontario	1	4709	Prince Albert Parkland Regional Health Authority
Simcoe Muskoka	Ontario	1	4710	Prairie North Regional Health Authority
Simcoe Muskoka	Ontario	1	4711	Mamawetan Churchill River Regional Health Authority
Simcoe Muskoka	Ontario	1	4712	Keewatin Yatth� Regional Health Authority
Simcoe Muskoka	Ontario	1	4713	Athabasca Health Authority
Simcoe Muskoka	Ontario	1	4831	South Zone
Simcoe Muskoka	Ontario	1	4832	Calgary Zone
Simcoe Muskoka	Ontario	1	4833	Central Zone
Simcoe Muskoka	Ontario	1	4834	Edmonton Zone
Simcoe Muskoka	Ontario	1	4835	North Zone
Simcoe Muskoka	Ontario	1	5911	East Kootenay Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5912	Kootenay-Boundary Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5913	Okanagan Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5914	Thompson/Cariboo Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5921	Fraser East Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5922	Fraser North Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5923	Fraser South Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5931	Richmond Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5932	Vancouver Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5941	South Vancouver Island Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5942	Central Vancouver Island Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5943	North Vancouver Island Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5951	Northwest Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5952	Northern Interior Health Service Delivery Area
Simcoe Muskoka	Ontario	1	5953	Northeast Health Service Delivery Area
Simcoe Muskoka	Ontario	1	6001	Yukon
Simcoe Muskoka	Ontario	1	6101	Northwest Territories
Simcoe Muskoka	Ontario	1	6201	Nunavut
Saskatoon	Saskatchewan	1	1011	Eastern Regional Integrated Health Authority
Saskatoon	Saskatchewan	1	1012	Central Regional Integrated Health Authority
Saskatoon	Saskatchewan	1	1013	Western Regional Integrated Health Authority
Saskatoon	Saskatchewan	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Saskatoon	Saskatchewan	1	1100	Prince Edward Island
Saskatoon	Saskatchewan	1	1211	South Shore District Health Authority
Saskatoon	Saskatchewan	1	1212	South West Nova District Health Authority
Saskatoon	Saskatchewan	1	1223	Annapolis Valley District Health Authority
Saskatoon	Saskatchewan	1	1234	Colchester East Hants Health Authority
Saskatoon	Saskatchewan	1	1235	Cumberland Health Authority
Saskatoon	Saskatchewan	1	1246	Pictou County Health Authority
Saskatoon	Saskatchewan	1	1247	Guysborough Antigonish Strait Health Authority
Saskatoon	Saskatchewan	1	1258	Cape Breton District Health Authority
Saskatoon	Saskatchewan	1	1269	Capital District Health Authority
Saskatoon	Saskatchewan	1	1301	Zone 1
Saskatoon	Saskatchewan	1	1302	Zone 2
Saskatoon	Saskatchewan	1	1303	Zone 3
Saskatoon	Saskatchewan	1	1304	Zone 4
Saskatoon	Saskatchewan	1	1305	Zone 5
Saskatoon	Saskatchewan	1	1306	Zone 6
Saskatoon	Saskatchewan	1	1307	Zone 7
Saskatoon	Saskatchewan	1	2401	R�gion du Bas-Saint-Laurent
Saskatoon	Saskatchewan	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Saskatoon	Saskatchewan	1	2403	R�gion de la Capitale-Nationale
Saskatoon	Saskatchewan	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Saskatoon	Saskatchewan	1	2405	R�gion de l'Estrie
Saskatoon	Saskatchewan	1	2406	R�gion de Montr�al
Saskatoon	Saskatchewan	1	2407	R�gion de l'Outaouais
Saskatoon	Saskatchewan	1	2408	R�gion de l'Abitibi-T�miscamingue
Saskatoon	Saskatchewan	1	2409	R�gion de la C�te-Nord
Saskatoon	Saskatchewan	1	2410	R�gion du Nord-du-Qu�bec
Saskatoon	Saskatchewan	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Saskatoon	Saskatchewan	1	2412	R�gion de la Chaudi�re-Appalaches
Saskatoon	Saskatchewan	1	2413	R�gion de Laval
Saskatoon	Saskatchewan	1	2414	R�gion de Lanaudi�re
Saskatoon	Saskatchewan	1	2415	R�gion des Laurentides
Saskatoon	Saskatchewan	1	2416	R�gion de la Mont�r�gie
Saskatoon	Saskatchewan	1	2417	R�gion du Nunavik
Saskatoon	Saskatchewan	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Saskatoon	Saskatchewan	1	3526	The District of Algoma Health Unit
Saskatoon	Saskatchewan	1	3527	Brant County Health Unit
Saskatoon	Saskatchewan	1	3530	Durham Regional Health Unit
Saskatoon	Saskatchewan	1	3531	Elgin-St. Thomas Health Unit
Saskatoon	Saskatchewan	1	3533	Grey Bruce Health Unit
Saskatoon	Saskatchewan	1	3534	Haldimand-Norfolk Health Unit
Saskatoon	Saskatchewan	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
